32,0.24755859375,0,0,0,0,0,0,0,0
33,0.25732421875,0.0096612295591659621,-0.080747702886854317,0.25352236419083402,0.7863141091368544,201.5,179.5,210.5,211.5
34,0.31982421875,-0.0093738836923158344,0.43972475986981374,0.34286997744231584,0.81906430263018626,91.5,9.5,104.5,23.5
35,0.61572265625,-0.021677454884631617,-0.078062156011854317,0.68281026738463169,0.7889996560118544,210.5,179.5,236.5,211.5
36,0.5615234375,-0.017046638508149824,-0.17960894501481786,0.5790583572581498,0.90421832001481794,86.5,215.5,108.5,255.5
37,0.732421875,-0.022770196073242967,-0.078062156011854317,0.76300457107324304,0.7889996560118544,0.5,145.5,29.5,177.5
38,0.62158203125,-0.031807326947502067,-0.078062156011854317,0.6997760769475021,0.7889996560118544,29.5,145.5,56.5,177.5
39,0.17431640625,-0.021468664002963593,0.44338686924481374,0.19529678900296357,0.82272641200518626,104.5,9.5,112.5,23.5
40,0.341796875,-0.0093699559430567309,-0.30972804264129961,0.39706526844305667,0.88248194889129983,0.5,211.5,15.5,255.5
41,0.34765625,-0.055512534068056722,-0.30972804264129961,0.35092269031805667,0.88248194889129983,15.5,211.5,30.5,255.5
42,0.4306640625,-0.055868925632408979,0.21964573355472061,0.48604470688240892,0.7886550476952795,41.5,2.5,61.5,23.5
43,0.56689453125,-0.029862057446020274,-0.0086178953217611719,0.59333861994602033,0.66877414532176127,210.5,24.5,233.5,49.5
44,0.1962890625,-0.066750858316574943,-0.22055159656805673,0.23130163956657496,0.1858836278180567,80.5,8.5,91.5,23.5
45,0.27587890625,-0.052462740130186279,0.1936192266220364,0.32687680263018626,0.41038467962796354,161.5,15.5,175.5,23.5
46,0.26318359375,-0.0090135643787044879,-0.073590723565834043,0.26194325187870443,0.17027041106583402,151.5,14.5,161.5,23.5
47,0.412109375,-0.061608194194538522,-0.13567541576259518,0.45320975669453856,0.78557775951259523,191.5,221.5,210.5,255.5
48,0.5615234375,-0.017534919758149824,-0.078062156011854317,0.5785700760081498,0.7889996560118544,65.5,145.5,87.5,177.5
49,0.5615234375,0.0027169688690728191,-0.076353171636854317,0.4362478748809272,0.7907086403868544,236.5,179.5,252.5,211.5
50,0.5615234375,-0.026444088696020267,-0.073179343511854317,0.59675658869602033,0.7938824685118544,87.5,145.5,110.5,177.5
51,0.5615234375,-0.026812263508149824,-0.078062156011854317,0.5692927322581498,0.7889996560118544,110.5,145.5,132.5,177.5
52,0.5615234375,-0.042677476383890724,-0.078062156011854317,0.60761888263389086,0.7889996560118544,132.5,145.5,156.5,177.5
53,0.5615234375,0.00053148649185017459,-0.082944968511854317,0.5966364822581498,0.7841168435118544,156.5,145.5,178.5,177.5
54,0.5615234375,-0.0089899978831498254,-0.082700827886854317,0.5871149978831498,0.7843609841368544,178.5,145.5,200.5,177.5
55,0.5615234375,-0.033768307446020267,-0.078062156011854317,0.58943236994602033,0.7889996560118544,200.5,145.5,223.5,177.5
56,0.5615234375,-0.017290779133149824,-0.078062156011854317,0.5788142166331498,0.7889996560118544,191.5,113.5,213.5,145.5
57,0.5615234375,-0.025591560383149824,-0.073423484136854317,0.5705134353831498,0.7936383278868544,213.5,113.5,235.5,145.5
58,0.2421875,-0.013652236253704488,-0.074780004696761174,0.25730458000370443,0.60261203594676127,239.5,56.5,249.5,81.5
59,0.21142578125,-0.055764530191574936,-0.21063444313611343,0.24228796769157496,0.60223600563611346,141.5,51.5,152.5,81.5
60,0.50830078125,-0.036093535007408924,0.017621330241850176,0.50582009750740897,0.6137263260081498,0.5,1.5,20.5,23.5
61,0.548828125,-0.0066726258202793754,0.11868376574407284,0.5623366883202795,0.5522146717559272,233.5,25.5,254.5,41.5
62,0.5224609375,-0.010578875820279375,0.018109611491850176,0.5584304383202795,0.6142146072581498,20.5,1.5,41.5,23.5
63,0.47216796875,-0.036337675632408924,-0.075864890386854317,0.50557595688240897,0.7911969216368544,235.5,113.5,255.5,145.5
64,0.89794921875,-0.021042396497270376,-0.28959626045194736,0.92730646040366094,0.76713532295194764,121.5,216.5,156.5,255.5
65,0.65234375,-0.066471367948242974,-0.078062156011854317,0.71930339919824304,0.7889996560118544,69.5,49.5,98.5,81.5
66,0.62255859375,0.012862551928979726,-0.078062156011854317,0.63606322932102033,0.7889996560118544,46.5,49.5,69.5,81.5
67,0.65087890625,-0.020456751759631617,-0.078062156011854317,0.68403097050963169,0.7889996560118544,229.5,81.5,255.5,113.5
68,0.65576171875,0.014451429866109278,-0.078062156011854317,0.66474778888389086,0.7889996560118544,22.5,49.5,46.5,81.5
69,0.568359375,0.010297111491850175,-0.078062156011854317,0.6064021072581498,0.7889996560118544,0.5,49.5,22.5,81.5
70,0.552734375,0.0046818771168501746,-0.078062156011854317,0.6007868728831498,0.7889996560118544,207.5,81.5,229.5,113.5
71,0.68115234375,-0.018747767384631617,-0.078062156011854317,0.68573995488463169,0.7889996560118544,181.5,81.5,207.5,113.5
72,0.712890625,0.0034690294903683815,-0.078062156011854317,0.70795675175963169,0.7889996560118544,155.5,81.5,181.5,113.5
73,0.27197265625,0.014299901434165962,-0.078062156011854317,0.25816103606583402,0.7889996560118544,146.5,81.5,155.5,113.5
74,0.5517578125,-0.047808357258149824,-0.082944968511854317,0.5482966385081498,0.7841168435118544,124.5,81.5,146.5,113.5
75,0.626953125,0.0027366076153683815,-0.078062156011854317,0.70722432988463169,0.7889996560118544,98.5,81.5,124.5,113.5
76,0.5380859375,0.013591046054720625,-0.078062156011854317,0.5826003601952795,0.7889996560118544,77.5,81.5,98.5,113.5
77,0.873046875,0.0027483908631456885,-0.078062156011854317,0.8698102028868544,0.7889996560118544,223.5,145.5,255.5,177.5
78,0.712890625,0.0034690294903683815,-0.078062156011854317,0.70795675175963169,0.7889996560118544,24.5,81.5,50.5,113.5
79,0.6875,-0.022285842572502067,-0.078062156011854317,0.7092975613225021,0.7889996560118544,98.5,49.5,125.5,81.5
80,0.630859375,0.012986586116109278,-0.078062156011854317,0.66328294513389086,0.7889996560118544,0.5,81.5,24.5,113.5
81,0.6875,-0.025215530072502067,-0.2009771413262065,0.7063678738225021,0.8015630788262067,164.5,218.5,191.5,255.5
82,0.61572265625,0.0013918703032388281,-0.078062156011854317,0.67878391094676127,0.7889996560118544,230.5,223.5,255.5,255.5
83,0.59326171875,-0.041332739071761167,-0.078062156011854317,0.63605930157176127,0.7889996560118544,166.5,113.5,191.5,145.5
84,0.5966796875,-0.053415736134631624,-0.078062156011854317,0.65107198613463169,0.7889996560118544,140.5,113.5,166.5,145.5
85,0.6484375,0.00053541424110927806,-0.082944968511854317,0.65083177325889086,0.7841168435118544,116.5,113.5,140.5,145.5
86,0.63623046875,-0.06073602713537251,-0.078062156011854317,0.69794305838537263,0.7889996560118544,88.5,113.5,116.5,145.5
87,0.88720703125,-0.039968363013336054,-0.078062156011854317,0.93547617551333628,0.7889996560118544,52.5,113.5,88.5,145.5
88,0.626953125,-0.051582717572502067,-0.078062156011854317,0.6800006863225021,0.7889996560118544,25.5,113.5,52.5,145.5
89,0.6005859375,-0.066475295697502074,-0.078062156011854317,0.6651081081975021,0.7889996560118544,50.5,81.5,77.5,113.5
90,0.5986328125,-0.037914770321761167,-0.078062156011854317,0.63947727032176127,0.7889996560118544,0.5,113.5,25.5,145.5
91,0.26513671875,0.00075598837055461561,-0.2253833483276883,0.32590416787944537,0.88553959832768836,46.5,214.5,58.5,255.5
92,0.41015625,-0.060019316257408965,-0.13567541576259518,0.48189431625740897,0.78557775951259523,210.5,221.5,230.5,255.5
93,0.26513671875,-0.065894402254445386,-0.2253833483276883,0.25925377725444537,0.88553959832768836,74.5,214.5,86.5,255.5
94,0.41796875,-0.049401162944538522,0.27603829018046155,0.46541678794453856,0.79085624106953856,61.5,4.5,80.5,23.5
95,0.451171875,-0.072466560383149831,-0.1452479608779636,0.5236384353831498,0.071517492127963572,233.5,41.5,255.5,49.5
96,0.30908203125,-0.046483258692315836,0.52919640730842499,0.30576060244231584,0.8272489051915749,138.5,12.5,151.5,23.5
97,0.5439453125,-0.026812263508149824,-0.088083704884631631,0.5692927322581498,0.61640401738463169,196.5,55.5,218.5,81.5
98,0.56103515625,-0.0060603103831498254,-0.090509400137595175,0.5900446853831498,0.83074377513759523,0.5,177.5,22.5,211.5
99,0.5234375,-0.030474372883149824,-0.088083704884631631,0.5656306228831498,0.61640401738463169,174.5,55.5,196.5,81.5
100,0.56396484375,-0.028765388508149824,-0.090509400137595175,0.5673396072581498,0.83074377513759523,22.5,177.5,44.5,211.5
101,0.52978515625,-0.028521247883149824,-0.088083704884631631,0.5675837478831498,0.61640401738463169,152.5,55.5,174.5,81.5
102,0.34716796875,-0.041348450068797622,-0.080499634512595175,0.41927813756879762,0.84075354076259523,44.5,177.5,61.5,211.5
103,0.56103515625,-0.028032966633149824,-0.2820396843247247,0.5680720291331498,0.61211780932472482,158.5,178.5,180.5,211.5
104,0.55078125,-0.0083816101952793754,-0.072078746824724718,0.5606277039452795,0.82207874682472493,180.5,178.5,201.5,211.5
105,0.24267578125,0.00038388580916596214,-0.073179343511854317,0.24424502044083402,0.7938824685118544,56.5,145.5,65.5,177.5
106,0.23876953125,-0.10776255556731584,-0.28825152313981783,0.24448130556731582,0.79557574188981794,108.5,215.5,121.5,255.5
107,0.5068359375,-0.010698982258149825,-0.072078746824724718,0.5854060135081498,0.82207874682472493,114.5,178.5,136.5,211.5
108,0.24267578125,-0.00059267669083403786,-0.072078746824724718,0.24326845794083402,0.82207874682472493,105.5,178.5,114.5,211.5
109,0.87646484375,-0.008846324949724713,-0.069653051571761174,0.88531116869972493,0.60773898907176127,119.5,24.5,152.5,49.5
110,0.5517578125,-0.0083816101952793754,-0.069653051571761174,0.5606277039452795,0.60773898907176127,23.5,24.5,44.5,49.5
111,0.5703125,-0.026688229321020267,-0.088083704884631631,0.59651244807102033,0.61640401738463169,0.5,23.5,23.5,49.5
112,0.56103515625,-0.0065485916331498254,-0.2795982780747247,0.5895564041331498,0.61455921557472482,136.5,178.5,158.5,211.5
113,0.568359375,-0.029009529133149824,-0.2795982780747247,0.5670954666331498,0.61455921557472482,61.5,178.5,83.5,211.5
114,0.33837890625,-0.0071726903180567309,-0.069653051571761174,0.39926253406805667,0.60773898907176127,152.5,24.5,167.5,49.5
115,0.515625,-0.028157000820279374,-0.088083704884631631,0.5408523133202795,0.61640401738463169,218.5,55.5,239.5,81.5
116,0.32666015625,-0.068572093630927186,-0.083193036886113417,0.3649588123809272,0.72967741188611346,125.5,51.5,141.5,81.5
117,0.55126953125,-0.010090594570279375,-0.079418676571761174,0.5589187195702795,0.59797336407176127,189.5,24.5,210.5,49.5
118,0.484375,-0.057085701008149824,-0.074535864071761174,0.5390192947581498,0.60285617657176127,167.5,24.5,189.5,49.5
119,0.75146484375,-0.05901918726185431,-0.074535864071761174,0.8080426247618544,0.60285617657176127,44.5,24.5,76.5,49.5
120,0.49560546875,-0.051226326008149824,-0.074535864071761174,0.5448786697581498,0.60285617657176127,97.5,24.5,119.5,49.5
121,0.47314453125,-0.062212654133149824,-0.2896080436997247,0.5338923416331498,0.60454944994972482,83.5,178.5,105.5,211.5
122,0.49560546875,-0.031819110195279374,-0.074535864071761174,0.5371902039452795,0.60285617657176127,76.5,24.5,97.5,49.5
123,0.33837890625,-0.037566234255927179,-0.2549243639526883,0.3959646717559272,0.85599858270268836,58.5,214.5,74.5,255.5
124,0.24365234375,0.013443445372036409,-0.2117193288262065,0.23020889837796357,0.7908208913262067,156.5,218.5,164.5,255.5
125,0.33837890625,-0.059294749880927179,-0.2549243639526883,0.3742361561309272,0.85599858270268836,30.5,214.5,46.5,255.5
126,0.68017578125,-0.011911829884631618,0.11782338193268416,0.69257589238463169,0.47006724306731584,112.5,10.5,138.5,23.5
